Height,Weight,HandSize,ArmLength,FortyTime,TwentyTime,TenTime,Bench,Vertical,BroadJump,Shuttle,ThreeCone,SixtyShuttle,LastYearRecAvg,CareerRecAvg,LastYearReturnAvg,CareerReturnAvg,DraftRound,College,DraftYear,CareerRec,LastYearRec
71.4,191.0,9.5,31.0,4.5,2.67,1.6,,34.5,,4.23,,11.46,16.4,15.9,0,0,1,Louisiana State,1996,1554,739
67.4,172.0,9.0,31.38,4.47,2.62,1.55,,33.5,,4.3,,11.08,14.2,15.2,0,0,5,Maryland,1996,2932,937
74.3,202.0,9.5,31.5,4.71,2.77,1.64,,33.0,,4.34,,,0,0,0,0,0,Rutgers,1996,0,0
70.4,179.0,9.25,30.63,4.69,2.71,1.64,,31.5,,4.2,,12.04,16.8,18.7,0,0,0,Alabama,1996,1368,637
72.1,200.0,9.63,32.88,4.67,2.75,1.63,,35.5,,4.11,,11.27,18.4,19.5,0,0,2,Notre Dame,1996,2512,881
70.8,189.0,9.0,30.63,,,,,,,,,,16.2,15.4,0,0,0,Oregon,1996,2498,1036
72.9,204.0,9.25,32.0,,,,,,,,,,12.6,17.1,28.8,28.6,1,Mississippi State,1996,2022,779
73.8,217.0,10.38,33.38,4.53,2.66,1.54,,33.0,,4.16,,11.31,0,0,0,0,0,Michigan State,1996,0,0
74.9,213.0,10.5,34.5,4.65,2.72,1.59,,33.0,,4.26,,11.43,0,0,0,0,0,Tennessee-Chattanooga,1996,0,0
70.9,189.0,9.13,32.88,4.5,2.62,1.58,,32.5,,4.46,,11.66,11.3,11.4,,21.3,6,Florida State,1996,433,340
72.6,187.0,9.38,33.88,4.66,2.65,1.58,,38.5,,4.34,,11.06,0,0,0,0,0,Norfolk State (VA),1996,0,0
71.1,184.0,8.38,31.0,4.74,2.74,1.64,,32.0,,4.04,,11.17,14.8,13.7,0,0,0,Kansas State,1996,1821,756
74.8,210.0,8.75,31.5,4.82,2.83,1.69,,31.0,,4.56,,12.06,0,0,0,0,0,Fort Hays State (KS),1996,0,0
70.5,189.0,9.38,31.75,4.7,2.76,1.65,,30.0,,,,,10.2,16.3,5.0,5.0,0,Penn State,1996,1520,347
72.4,189.0,9.88,32.88,4.71,2.8,1.7,,31.0,,4.47,,11.88,0,0,0,0,0,Central State (OH),1996,0,0
71.1,176.0,9.25,32.0,4.4,2.61,1.56,,37.5,,4.06,,11.23,19.6,19.7,14.3,24.4,2,Virginia Tech,1996,1458,628
74.9,197.0,9.0,32.5,4.5,2.65,1.58,,40.0,,4.14,,11.14,16.0,18.3,0,0,2,Michigan,1996,2522,623
72.0,192.0,9.13,32.88,,,,,,,,,,16.9,14.7,0,0,5,California,1996,1651,506
71.9,200.0,10.13,32.13,4.57,2.65,1.58,,33.0,,4.62,,11.86,0,0,0,0,0,Nevada Las Vegas,1996,0,0
68.8,162.0,9.0,30.25,4.59,2.68,1.66,,31.5,,4.2,,11.57,0,0,0,0,0,North Carolina,1996,0,0
72.1,171.0,9.25,30.5,4.69,2.76,1.6,,31.5,,4.3,,12.02,0,0,0,0,0,William & Mary (VA),1996,0,0
71.9,170.0,8.25,31.75,4.59,2.66,1.57,,31.0,,4.44,,11.44,16.0,17.6,22.9,22.3,3,Louisiana-Monroe,1996,2162,1056
73.0,209.0,9.63,32.0,4.6,2.69,1.6,,35.0,,4.24,,11.47,0,0,0,0,0,Syracuse,1996,0,0
71.8,176.0,9.0,30.5,4.63,2.64,1.57,,33.5,,4.38,,11.35,13.6,11.3,17.5,17.5,0,Georgia Tech,1996,601,244
76.6,221.0,10.5,32.0,4.71,2.75,1.68,,32.5,,4.04,,11.36,16.3,16.1,0,0,4,Stanford,1995,2482,1092
68.0,176.0,9.0,30.88,4.48,2.64,1.64,,38.5,,4.12,,11.56,13.3,16.1,25.4,23.7,7,Nevada Las Vegas,1995,2515,586
68.0,171.0,10.5,30.13,4.77,2.77,1.71,,,,,,,16.0,14.4,0,0,0,Michigan State,1995,1813,400
72.0,191.0,10.13,33.75,,,,,,,,,,0,0,0,0,0,Wisconsin,1995,0,0
73.6,209.0,10.75,32.63,,,,,,,,,,15.1,14.5,28.9,26.9,5,Frenso State (CA),1995,1070,666
72.8,203.0,9.5,33.13,4.64,2.75,1.71,,,,,,,15.8,15.3,26.5,19.3,5,Florida State,1995,719,506
70.3,167.0,8.88,29.63,4.86,2.87,1.77,,30.0,,,,,0,0,0,0,0,Valdosta State (GA),1995,0,0
72.6,180.0,8.38,31.25,,,,,,,,,,15.4,18.2,0,0,3,Baltimore Polytechnic,1995,2207,586
70.4,188.0,10.25,30.63,,,,,,,,,,15.2,17.5,0,0,1,Ohio State,1995,1894,669
70.4,201.0,8.75,31.0,4.71,2.78,1.71,,30.0,,4.25,,11.62,0,0,0,0,0,Wayne State (NE),1995,0,0
71.9,183.0,9.5,31.38,,,,,,,,,,16.0,16.0,,15.7,0,North Carolina State,1995,2352,624
68.9,167.0,8.63,29.5,4.7,2.75,1.69,,31.0,,4.15,,11.16,11.8,12.3,19.2,20.6,0,Southern California,1995,777,319
69.8,176.0,9.25,29.75,4.56,2.69,1.63,,28.0,,,,,19.2,19.3,,17.3,0,Georgia,1995,1834,881
67.0,163.0,8.88,29.38,4.78,2.74,1.67,,30.5,,4.25,,11.75,0,0,0,0,0,Western Carolina,1995,0,0
74.5,179.0,9.0,32.25,,,,,,,,,,16.5,16.5,0,0,0,Southern California,1995,362,362
71.3,169.0,9.5,31.0,4.68,2.74,1.66,,31.0,,4.15,,,16.5,16.7,0,0,0,Florida,1995,1454,546
68.4,171.0,9.38,29.5,,,,,,,,,,15.0,15.8,26.0,26.1,4,Florida,1995,2266,855
75.8,210.0,9.63,32.0,4.61,2.72,1.66,,33.0,,4.46,,11.59,0,0,0,0,0,Miami (FL),1995,0,0
73.4,212.0,10.0,31.88,4.68,2.77,1.68,,32.5,,4.41,,11.94,14.1,14.3,0,0,7,Utah,1995,990,859
72.0,180.0,10.13,32.5,,,,,,,,,,14.7,14.1,0,0,5,Florida State,1995,2660,870
72.0,171.0,8.38,31.63,4.67,2.73,1.62,,34.5,,,,,14.5,14.2,0,0,0,Arizona State,1995,1418,682
66.6,159.0,9.25,28.88,4.57,2.71,1.67,,32.5,,4.19,,11.37,0,0,0,0,0,Notre Dame,1995,0,0
76.4,248.0,9.88,33.38,,,,,,,,,,14.5,16.0,,7.0,4,Texas,1995,1580,436
69.6,187.0,9.5,30.0,4.55,2.68,1.59,,31.5,,,,,18.1,15.7,24.0,22.8,5,Mississippi,1995,1143,688
72.9,203.0,9.63,31.5,4.78,2.77,1.7,,30.0,,4.52,,12.16,0,0,0,0,0,Central Florida,1995,0,0
74.9,211.0,9.88,33.0,4.72,2.81,1.77,,28.5,,4.28,,11.47,19.0,16.0,0,0,0,Texas-El Paso,1995,1627,664
72.3,184.0,8.75,32.88,4.54,2.69,1.61,,38.0,,4.09,,11.09,15.2,15.8,,15.4,3,Ohio State,1995,1120,533
73.8,202.0,9.38,32.38,,,,,,,,,,15.7,16.5,19.6,19.6,2,Auburn,1995,1998,910
69.8,180.0,8.63,31.0,4.69,2.73,1.66,,32.5,,4.29,,11.38,0,0,0,0,0,South Carolina State,1995,0,0
76.5,217.0,9.75,34.13,,,,,,,,,,19.4,16.0,0,0,1,UCLA,1995,2469,505
70.9,173.0,9.13,30.0,4.6,2.74,1.65,,33.0,,,,,0,0,0,0,0,Arizona State,1995,0,0
73.4,202.0,9.38,33.0,4.71,2.78,1.71,,32.5,,4.28,,11.59,16.1,15.6,0,0,0,Purdue,1995,1092,726
75.4,215.0,9.88,33.5,4.51,2.67,1.66,,,,4.09,,11.13,19.1,15.3,,22.6,1,Colorado,1995,2548,689
71.0,175.0,9.5,30.0,4.58,2.7,1.64,,,,,,,10.9,12.4,20.8,24.1,7,Tennessee,1995,730,217
75.5,237.0,9.5,31.63,4.86,2.82,1.72,,27.5,,,,,0,0,0,0,0,Valdosta State (GA),1995,0,0
73.5,171.0,9.63,30.13,4.65,2.73,1.66,,32.5,,4.41,,11.75,14.6,18.0,21.7,21.1,0,New Mexico,1995,1425,278
73.1,196.0,8.75,31.5,4.5,2.61,1.63,,36.0,,4.19,,11.44,17.7,15.8,0,0,1,Michigan,1994,1977,621
72.1,175.0,8.0,31.0,4.65,2.72,1.67,,27.5,,4.37,,12.04,17.0,20.4,29.9,29.9,0,Brigham Young,1994,1059,358
70.0,179.0,8.75,31.88,4.76,2.75,1.68,,30.5,,4.25,,11.53,0,0,0,0,0,Louisville,1994,0,0
69.9,177.0,10.0,31.0,4.53,2.62,1.58,,32.0,,4.0,,11.03,10.5,13.3,0,0,4,Rutgers,1994,1914,589
71.5,173.0,8.75,33.13,4.55,2.61,1.57,,36.5,,4.15,,11.5,14.2,14.0,0,0,2,Memphis,1994,1586,1054
68.8,165.0,8.63,30.0,4.41,2.55,1.53,,,,,,,18.1,16.4,28.9,24.3,3,Kansas State,1994,1556,761
72.3,203.0,9.5,33.0,4.73,2.76,1.63,,34.0,,4.12,,11.22,15.8,17.5,,0.0,3,Notre Dame,1994,1397,395
74.3,217.0,10.0,33.5,,,,,,,,,,14.1,14.1,21.0,21.0,0,Arizona,1994,776,381
67.3,157.0,8.63,28.0,4.51,2.59,1.55,,32.0,,4.2,,11.22,0,0,0,0,0,Nebraska,1994,0,0
70.0,175.0,9.0,30.38,4.53,2.61,1.58,,33.0,,4.53,,11.65,16.9,17.2,24.1,24.1,0,Wake Forest,1994,2300,558
71.3,188.0,8.25,29.5,4.65,2.67,1.64,,30.0,,4.21,,11.35,16.1,18.9,0,0,0,Brigham Young,1994,3065,867
70.4,171.0,8.25,30.63,4.59,2.68,1.62,,37.0,,3.98,,10.85,0,0,0,0,2,Rice (TX),1994,0,0
70.6,182.0,9.13,30.75,4.8,2.77,1.63,,30.5,,4.16,,11.5,17.0,15.5,0,0,0,Tennessee,1994,1705,680
73.1,207.0,8.13,32.5,,,,,,,,,,15.3,13.5,0,0,3,Tennessee,1994,1266,596
70.5,194.0,8.25,30.0,,,,,,,,,,13.3,14.3,10.8,10.8,0,Florida State,1994,1359,598
72.6,184.0,9.5,31.75,4.56,2.66,1.62,,38.5,,4.37,,11.84,12.8,13.0,0,0,0,Rutgers,1994,417,294
72.8,190.0,8.75,32.5,,,,,,,,,,13.9,16.2,0,0,0,Texas Tech,1994,3059,794
71.4,207.0,9.5,30.75,,,,,,,,,,16.7,16.5,0,0,0,Syracuse,1994,2296,937
74.0,208.0,10.25,32.88,4.75,2.73,1.67,,27.5,,4.34,,11.9,17.3,15.8,,12.0,0,North Carolina,1994,2447,867
69.3,173.0,8.5,29.5,4.63,2.69,1.59,,32.5,,4.1,,11.1,18.4,17.6,21.6,22.5,0,Florida,1994,1781,643
73.0,205.0,9.0,33.0,4.62,2.67,1.56,,38.0,,4.15,,11.0,13.8,13.4,0,0,4,Florida,1994,2172,675
72.3,188.0,9.25,32.0,,,,,,,,,,0,0,0,0,0,Colorado,1994,0,0
72.9,190.0,9.88,30.88,4.61,2.67,1.59,,36.0,,,,,25.9,21.1,17.1,17.1,0,West Virginia,1994,1032,750
74.5,199.0,10.13,33.0,4.64,2.7,1.6,,34.5,,4.35,,11.5,13.7,14.0,0,0,6,Florida State,1994,1431,575
72.3,194.0,8.5,32.5,4.55,2.64,1.57,,32.0,,,,,19.6,18.2,13.7,20.3,2,Alabama,1994,1093,510
72.6,185.0,9.25,31.0,4.61,2.68,1.66,,34.5,,4.15,,11.63,19.2,15.7,22.5,22.8,1,Indiana,1994,2324,1058
72.1,200.0,10.0,32.5,4.63,2.7,1.64,,31.0,,4.39,,11.75,0,0,0,0,0,Florida A&M,1994,0,0
71.9,189.0,10.0,32.0,,,,,,,,,,17.3,15.9,,17.7,1,Southern California,1994,3201,1520
72.3,196.0,8.63,33.13,4.52,2.66,1.63,,35.0,,4.34,,11.76,0,0,0,0,0,New Mexico,1994,0,0
67.9,167.0,8.5,29.63,,,,,,,,,,16.4,15.8,0,0,2,Alabama,1994,1611,1000
70.6,183.0,9.25,32.75,4.53,2.65,1.56,,,,,,,0,0,0,0,0,Troy (AL),1994,0,0
72.1,196.0,10.38,31.88,4.79,2.76,1.6,,35.5,,4.06,,11.31,15.0,16.7,0,0,3,Tulsa (OK),1994,2370,1578
74.1,202.0,8.5,32.0,,,,,,,,,,0,0,0,0,0,Utah State,1994,0,0
69.8,181.0,9.25,29.0,,,,,,,,,,15.2,17.8,0,0,0,Utah,1994,3143,838
73.0,180.0,8.5,32.5,4.55,2.66,1.57,,,,,,,16.8,17.6,22.0,21.9,2,San Diego State,1994,3139,1262
71.0,192.0,8.75,30.88,4.56,2.68,1.53,,34.0,,4.53,,11.56,16.2,20.8,0,0,3,Frenso State (CA),1994,1874,291
71.6,188.0,8.75,32.13,4.67,2.68,1.62,,30.0,,4.25,,11.46,18.9,16.4,0,0,0,Mississippi,1994,1543,624
72.6,195.0,9.0,31.88,4.78,2.75,1.66,,33.0,,4.25,,11.47,20.4,16.5,0,0,0,Clemson,1994,2681,776
69.8,175.0,8.63,31.0,4.56,2.58,1.51,,35.0,,4.15,,11.5,14.6,15.1,0,0,3,Frenso State (CA),1994,1454,656
72.9,194.0,9.5,31.75,4.59,2.65,1.61,,34.5,,,,,22.6,18.9,,0.0,2,Wyoming,1994,4374,1512
76.3,207.0,8.88,32.63,4.57,2.66,1.57,,35.0,,4.15,,11.38,0,0,0,0,0,Grambling State (LA),1993,0,0
74.3,196.0,10.5,32.0,4.57,2.64,1.57,,35.0,,4.16,,11.94,16.1,16.7,0,0,2,Missouri,1993,2282,1210
69.5,185.0,9.25,32.88,4.49,2.62,1.59,,35.0,,4.4,,11.96,13.5,14.3,90.0,22.9,8,Florida State,1993,1043,297
74.4,198.0,9.38,33.0,4.73,2.76,1.68,12.0,,,,,,0,0,0,0,0,Tennessee State,1993,0,0
70.6,186.0,9.88,32.25,4.59,2.68,1.61,,27.0,,4.26,,11.83,15.5,14.7,0,0,0,Washington State,1993,2182,665
74.6,207.0,8.88,32.88,4.63,2.68,1.65,,36.0,,4.42,,11.99,21.0,21.6,0,0,6,Baylor,1993,1984,818
73.0,186.0,10.25,32.38,4.49,2.61,1.57,,36.0,,4.04,,11.44,0,0,0,0,0,Louisiana-Monroe,1993,0,0
71.0,179.0,8.5,32.0,4.5,2.64,1.6,,29.0,,4.3,,11.84,0,0,0,0,0,East Texas Baptist,1993,0,0
71.3,178.0,9.0,30.0,4.58,2.67,1.62,,33.5,,4.14,,11.39,0,0,0,0,0,Virginia Military Inst (VA),1993,0,0
72.3,185.0,8.75,31.5,,,,,,,,,,0,0,0,0,1,Southern California,1993,0,0
74.4,194.0,9.75,33.25,4.63,2.69,1.59,,43.5,,,,,16.4,17.0,0,0,4,Miami (FL),1993,1424,769
72.4,196.0,8.38,31.38,,,,,34.5,,,,,12.1,15.1,0,0,4,Memphis,1993,1753,736
75.9,213.0,10.0,32.25,4.61,2.7,1.63,,32.0,,4.0,,11.21,16.5,16.9,,17.9,1,California,1993,2028,1070
72.5,206.0,8.88,33.0,4.55,2.65,1.58,,33.5,,4.2,,11.69,0,0,0,0,0,Arkansas,1993,0,0
67.0,161.0,8.0,29.0,4.43,2.56,1.59,,32.0,,4.1,,11.57,14.1,16.3,32.5,19.7,4,Southern California,1993,845,395
73.4,193.0,8.88,32.13,4.63,2.74,1.65,,33.5,,4.24,,11.52,16.4,18.8,0,0,0,Mississippi State,1993,1391,574
72.3,185.0,9.88,31.5,,,,,,,,,,16.5,15.1,21.0,25.5,3,Georgia,1993,1876,860
73.3,206.0,9.75,31.25,,,,,,,,,,12.6,15.2,23.2,20.0,7,Iowa,1993,2216,578
72.5,192.0,9.75,31.63,4.49,2.62,1.59,,35.0,,,,,0,0,0,0,2,Syracuse,1993,0,0
68.9,190.0,8.25,30.38,4.79,2.79,1.67,,31.0,,4.13,,12.66,0,0,0,0,0,Mississippi State,1993,0,0
69.4,167.0,8.88,30.75,4.49,2.62,1.59,,33.0,,3.89,,11.3,0,0,0,0,0,West Virginia,1993,0,0
67.6,195.0,8.88,31.5,4.51,2.6,1.55,,40.5,,4.29,,11.49,13.5,15.7,,18.6,0,Syracuse,1993,425,189
74.3,195.0,8.63,33.88,4.63,2.76,1.66,,32.0,,4.2,,11.41,0,0,0,0,0,Jackson State (MS),1993,0,0
75.5,205.0,9.0,30.88,4.66,2.73,1.61,,35.0,,4.12,,11.52,12.1,14.3,0,0,5,UCLA,1993,2027,364
70.1,191.0,10.13,31.75,,,,,,,,,,15.5,15.9,0,0,1,Penn State,1993,1988,977
71.9,186.0,9.75,31.25,4.39,2.59,1.55,,36.5,,4.3,,11.09,17.7,16.4,0,0,0,Western Michigan,1993,1278,690
68.5,149.0,9.38,32.0,,,,,,,,,,0,0,0,0,0,Middle Tennessee State,1993,0,0
70.6,186.0,8.88,31.63,4.74,2.75,1.64,,34.5,,4.09,,11.31,16.8,16.8,,21.0,0,Colorado State,1993,3263,1007
71.0,182.0,8.0,32.0,4.56,2.72,1.61,,35.0,,4.07,,11.17,14.5,12.6,12.8,20.5,0,Clemson,1993,531,145
69.0,168.0,8.88,29.63,4.42,2.53,1.51,,37.5,,4.03,,11.33,0,0,0,0,0,Northern Iowa,1993,0,0
68.0,174.0,9.13,29.5,4.8,2.8,1.71,,29.5,,4.09,,11.6,13.3,14.3,0,0,0,Miami (FL),1993,901,265
73.1,190.0,8.38,31.13,4.61,2.67,1.59,,38.5,,3.8,,10.7,12.1,13.4,0,0,8,Ohio State,1993,1289,643
75.9,200.0,8.88,33.0,4.96,2.85,1.65,,26.0,,4.47,,12.27,13.5,13.8,0,0,0,Bowling Green (OH),1993,2507,834
73.3,163.0,9.13,31.88,4.58,2.68,1.65,,34.0,,,,,14.9,15.8,0,0,3,Miami (FL),1993,2271,701
69.0,182.0,8.75,29.25,4.69,2.73,1.66,6.0,,,,,,0,0,0,0,0,Central State (OH),1993,0,0
72.4,189.0,9.5,31.75,4.62,2.71,1.63,,33.0,,4.3,,11.6,17.2,17.8,0,0,5,Mississippi State,1993,1533,379
71.6,182.0,9.38,31.88,4.56,2.71,1.61,,32.0,,4.2,,11.77,14.8,16.3,0,0,0,Pacific (CA),1993,4345,1171
72.9,199.0,9.63,32.0,4.55,2.72,1.67,,34.0,,4.14,,11.99,0,0,0,0,0,Hampton (VA),1993,0,0
69.0,190.0,9.0,31.5,4.49,2.6,1.57,,35.5,,4.61,,11.35,0,0,,21.8,5,Miami (FL),1993,0,0
69.0,162.0,8.75,29.75,4.62,2.71,1.66,,35.0,,4.18,,11.77,16.7,16.0,0,0,0,Washington,1992,2093,1037
69.8,187.0,9.0,31.88,4.48,2.62,1.61,,34.5,,,,,0,0,0,0,0,Arizona,1992,0,0
71.4,178.0,9.5,32.0,4.63,2.69,1.66,,30.5,,4.34,,11.62,21.6,20.4,23.4,24.3,0,Texas Tech,1992,1980,649
75.3,205.0,9.88,34.63,4.68,2.72,1.68,,35.5,,4.27,,11.65,0,0,0,0,0,Central Washington,1992,0,0
72.3,183.0,9.13,30.38,4.98,2.88,1.72,,26.0,,4.3,,12.27,0,0,0,0,0,Portland State (OR),1992,0,0
72.9,191.0,8.88,30.75,4.71,2.71,1.62,,33.5,,4.06,,11.37,17.5,19.7,0,0,0,Nebraska,1992,1083,419
72.0,175.0,9.63,31.38,4.64,2.7,1.65,,37.0,,4.18,,11.31,12.4,14.2,22.6,23.1,3,South Carolina,1992,2211,684
73.3,199.0,9.5,34.5,4.59,2.69,1.71,,35.0,,4.18,,11.1,0,0,0,0,0,Houston,1992,0,0
72.0,178.0,8.0,32.0,4.62,2.71,1.68,,33.0,,4.3,,11.68,14.1,14.1,0,0,0,Houston,1992,1141,464
71.1,188.0,8.38,31.38,4.67,2.7,1.62,,32.5,,4.08,,11.28,0,0,0,0,0,Mississippi,1992,0,0
71.5,192.0,8.13,32.25,4.7,2.71,1.64,,34.5,,4.15,,11.7,13.9,15.9,17.0,22.3,0,Auburn,1992,748,277
75.4,206.0,9.88,34.0,4.62,2.7,1.63,,33.0,,4.34,,11.8,0,0,0,0,4,North Carolina State,1992,0,0
74.8,232.0,8.5,32.13,4.95,2.84,1.71,,29.0,,,,,0,0,0,0,0,Pittsburgh,1992,0,0
70.3,187.0,8.0,30.25,4.74,2.77,1.66,,33.0,,4.08,,11.29,0,0,0,0,0,Tennessee State,1992,0,0
71.5,181.0,9.25,29.75,4.74,2.73,1.62,,27.0,,4.24,,11.55,0,0,0,0,0,Marshall (WV),1992,0,0
72.9,198.0,9.5,30.25,4.89,2.84,1.75,,33.0,,4.27,,11.98,0,0,0,0,0,Idaho,1992,0,0
70.6,177.0,8.25,29.0,4.63,2.69,1.63,,34.0,,4.13,,11.32,17.7,20.4,19.5,19.5,0,Central Michigan,1992,2064,724
69.1,184.0,8.13,30.0,4.8,2.83,1.74,,28.0,,4.37,,12.66,0,0,0,0,0,Jacksonville State (AL),1992,0,0
76.4,201.0,9.13,32.0,4.82,2.8,1.69,,30.5,,4.28,,11.88,14.1,14.3,0,0,0,Ohio State,1992,860,381
70.5,180.0,7.38,31.13,4.43,2.59,1.57,,37.5,,,,,0,0,0,0,0,Pasedena City College,1992,0,0
72.5,182.0,10.13,33.5,,,,,,,,,,12.3,14.0,0,0,0,Duke,1992,308,197
67.1,145.0,7.88,29.38,4.66,2.74,1.7,,33.0,,4.38,,12.18,16.2,16.6,0,0,0,Houston,1992,1927,1262
70.8,173.0,8.25,31.38,4.42,2.62,1.59,,36.5,,3.99,,11.28,0,0,0,0,0,Tennessee-Chattanooga,1992,0,0
69.0,183.0,8.75,30.13,,,,,,,,,,14.0,16.0,26.1,24.2,2,Michigan State,1992,2210,656
70.3,176.0,8.25,29.63,4.61,2.7,1.64,,30.5,,4.0,,11.45,0,0,0,0,0,Southwest Minnesota,1992,0,0
67.8,157.0,8.0,28.63,4.76,2.69,1.63,,31.0,,4.23,,11.6,13.2,11.8,0,0,0,Rice (TX),1992,2200,410
74.4,198.0,8.75,30.5,4.87,2.79,1.71,,28.5,,4.33,,12.19,22.5,23.1,0,0,0,Colorado,1992,416,292
75.0,204.0,10.13,33.25,4.77,2.76,1.65,,30.5,,4.35,,11.89,0,0,0,0,0,Indiana (PA),1992,0,0
71.8,185.0,8.75,30.0,4.78,2.8,1.72,,29.0,,4.56,,12.36,0,0,0,0,0,Tuskegee (AL),1992,0,0
69.9,184.0,8.88,30.38,,,,,,,,,,15.9,16.0,27.5,26.9,1,Michigan,1992,2146,985
72.8,196.0,8.63,32.5,4.79,2.79,1.71,,32.0,,4.35,,12.11,0,0,0,0,0,Utah State,1992,0,0
72.3,188.0,8.75,31.5,4.72,2.74,1.66,,35.0,,4.29,,12.06,0,0,0,0,0,Angelo State (TX),1992,0,0
74.0,182.0,8.38,32.38,4.67,2.68,1.64,,34.0,,4.3,,11.71,0,0,0,0,0,Northern Arizona,1992,0,0
70.3,180.0,8.5,31.0,4.69,2.75,1.67,,35.0,,4.31,,11.83,16.7,16.5,0,0,0,Duke,1992,1968,518
71.3,187.0,9.13,30.88,4.61,2.7,1.62,,31.5,,4.02,,11.09,16.1,17.1,0,0,3,Louisiana State,1992,1911,855
68.9,171.0,8.63,29.5,,,,,,,,,,19.3,17.6,0,0,0,Georgia Tech,1992,1633,676
69.4,189.0,9.13,30.75,4.69,2.69,1.63,,33.5,,3.95,,11.05,12.6,15.1,,9.0,0,Oklahoma,1992,574,302
69.6,179.0,9.25,29.88,4.67,2.68,1.6,,38.0,,4.0,,11.18,13.4,17.7,23.1,25.3,0,Georgia,1992,1186,524
70.3,175.0,9.13,31.38,4.54,2.63,1.61,,33.0,,4.27,,11.45,13.3,14.7,0,0,0,Washington,1992,1407,627
69.3,184.0,9.13,31.0,4.61,2.65,1.62,,33.0,,4.2,,11.98,11.5,11.3,18.9,19.9,0,Virginia Tech,1992,868,127
66.4,156.0,8.5,29.38,4.47,2.6,1.6,,31.5,,4.03,,11.07,15.2,16.3,0,0,0,Baylor,1992,699,471
72.8,200.0,8.25,31.63,4.79,2.7,1.67,,30.5,,4.19,,11.65,0,0,0,0,0,Illinois State,1992,0,0
71.3,185.0,8.88,31.13,4.65,2.68,1.63,,34.0,,4.1,,12.04,19.1,19.3,16.7,19.1,9,South Carolina,1992,1464,592
72.1,195.0,9.13,30.5,4.64,2.7,1.62,,31.0,,4.38,,11.48,15.7,15.8,0,0,0,Utah State,1992,2422,944
74.3,206.0,8.25,31.5,,,,,,,,,,17.9,17.2,14.0,22.2,2,Tennessee,1992,1875,877
70.4,183.0,9.5,30.13,4.65,2.69,1.66,,28.5,,4.18,,11.47,0,0,0,0,0,Wisconsin-Steven's Point,1992,0,0
72.9,191.0,8.13,32.75,4.47,2.63,1.59,,36.5,,4.1,,11.45,14.4,17.3,16.0,25.0,2,San Diego State,1992,2678,822
70.4,174.0,8.88,30.5,,,,,,,,,,0,0,0,0,0,Alabama,1992,0,0
71.3,181.0,8.38,31.63,4.57,2.65,1.61,,35.0,,4.18,,11.49,15.2,15.7,19.3,20.0,0,Long Beach State (CA),1992,2075,592
71.4,189.0,8.75,31.25,4.72,2.72,1.67,,31.5,,4.29,,11.71,0,0,0,0,0,Grambling State (LA),1992,0,0
75.0,201.0,9.25,32.0,4.61,2.66,1.6,,30.5,,4.35,,11.48,0,0,0,0,0,Alcorn State (MS),1992,0,0
72.8,200.0,10.13,32.63,4.58,2.59,1.59,,35.0,,4.14,,11.29,0,0,0,0,0,Jackson State (MS),1992,0,0
68.8,156.0,8.75,30.63,4.86,2.79,1.69,,30.0,,4.26,,11.8,14.0,13.7,0,0,0,Kansas State,1992,2457,768
71.5,186.0,8.88,32.25,4.35,2.53,1.53,,35.0,,4.22,,11.54,14.7,22.3,0,0,6,Colorado,1992,534,176
68.1,160.0,8.88,29.5,4.75,2.69,1.56,,34.0,,4.0,,11.2,15.4,16.9,0,0,0,Penn State,1992,1825,846
73.9,189.0,9.5,31.75,,,,,,,,,,18.8,17.7,0,0,0,Notre Dame,1992,1044,789
72.5,189.0,9.13,32.75,4.55,2.64,1.6,,36.0,,4.29,,11.15,0,0,0,0,0,Indiana State,1992,0,0
66.4,171.0,9.0,29.5,4.68,2.67,1.64,,33.0,,3.85,,11.07,0,0,0,0,6,Hawaii,1992,0,0
73.8,207.0,10.75,32.63,4.81,2.76,1.66,,31.5,,4.4,,12.0,0,0,0,0,0,Alcorn State (MS),1992,0,0
68.9,161.0,7.13,28.88,4.56,2.65,1.59,,32.0,,4.07,,11.0,15.0,13.9,0,0,0,California,1992,2236,643
71.4,165.0,8.63,31.88,4.55,2.63,1.6,,36.0,,3.98,,11.26,16.3,15.1,,12.3,0,Illinois,1992,1040,699
72.3,187.0,8.25,29.63,,,,,,,,,,14.0,13.0,0,0,9,Stanford,1992,1898,995
73.8,215.0,9.88,30.5,4.74,2.73,1.65,,34.5,,4.27,,11.93,0,0,0,0,0,Pittsburgh State (KS),1992,0,0
76.9,212.0,9.88,34.5,4.75,2.72,1.64,,34.5,,4.4,,12.12,0,0,0,0,0,Canada,1992,0,0
71.3,181.0,9.5,30.0,4.64,2.7,1.68,,30.0,,4.16,,11.54,16.4,17.0,12.0,12.0,0,San Diego State,1991,1714,1118
72.3,191.0,9.88,30.5,4.77,2.78,1.69,,33.0,,4.33,,11.65,0,0,0,0,0,Lafayette (PA),1991,0,0
68.5,182.0,9.38,27.75,4.78,2.79,1.69,,30.0,,4.11,,11.58,12.3,13.6,0,0,0,Florida,1991,831,431
73.3,201.0,10.0,31.5,4.59,2.7,1.67,,34.5,,4.27,,11.87,0,0,0,0,0,Jackson State (MS),1991,0,0
74.6,215.0,10.63,32.5,4.59,2.64,1.59,,37.0,,4.16,,11.65,16.5,16.5,0,0,3,Texas-El Paso,1991,2677,710
